Organization,Year,Language,Bytes
google,2018,CSS,6065
google,2018,JavaScript,2904
google,2018,Java,67072
google,2018,Kotlin,43528
google,2018,Groovy,32278
google,2018,Python,53178
google,2018,HTML,983
google,2018,Shell,895
google,2018,Python,319006
google,2018,Jupyter Notebook,13889
google,2018,Shell,4394
google,2018,Python,154101
google,2018,Shell,8492
google,2018,Python,66415
google,2018,Python,85432
google,2018,Swift,16544
google,2018,Jupyter Notebook,6361
google,2018,Shell,1978
google,2018,Dockerfile,1756
google,2018,C,148
google,2018,JavaScript,162765
google,2018,Shell,2013
google,2018,HTML,1477
google,2018,Jupyter Notebook,1095541
google,2018,C++,34369
google,2018,Starlark,4056
google,2018,C,2531
google,2018,Shell,146
google,2018,Kotlin,22432
google,2018,Jupyter Notebook,6671535
google,2018,Python,1402394
google,2018,HTML,10460
google,2018,Dockerfile,2666
google,2018,Shell,383
google,2018,JavaScript,210100
google,2018,Starlark,7771
google,2018,C,11679951
google,2018,TeX,123983
google,2018,Assembly,103149
google,2018,Python,71920
google,2018,Meson,3336
google,2018,Shell,366
google,2018,C++,10483003
google,2018,Assembly,2833989
google,2018,C,1995635
google,2018,Java,856917
google,2018,Kotlin,439097
google,2018,HTML,428222
google,2018,Objective-C++,381404
google,2018,GLSL,269821
google,2018,CMake,235283
google,2018,JavaScript,126671
google,2018,Python,107894
google,2018,Shell,94400
google,2018,Go,61174
google,2018,Objective-C,54323
google,2018,CSS,30394
google,2018,Handlebars,14509
google,2018,Groovy,12422
google,2018,Ruby,4436
google,2018,Batchfile,4120
google,2018,TypeScript,3293
google,2018,Emacs Lisp,2984
google,2018,Tcl,2447
google,2018,RenderScript,1769
google,2018,C#,1099
google,2018,Dockerfile,820
google,2018,R,16192
google,2018,Go,161145
google,2018,Python,16230
google,2018,Jsonnet,7429
google,2018,HTML,3319
google,2018,Dockerfile,951
google,2018,HTML,897845
google,2018,C++,300594
google,2018,Rust,31880
google,2018,CMake,2931
google,2018,Java,542806
google,2018,HTML,253014
google,2018,JavaScript,47374
google,2018,CSS,20023
google,2018,PHP,178370
google,2018,Python,100338
google,2018,C++,41882
google,2018,Vue,39030
google,2018,JavaScript,7179
google,2018,Makefile,5320
google,2018,HTML,2193
google,2018,Batchfile,644
google,2018,Java,3314649
google,2018,Python,709540
google,2018,GLSL,570713
google,2018,C++,112737
google,2018,JavaScript,75538
google,2018,Shell,62877
google,2018,ANTLR,21057
google,2018,Batchfile,18712
google,2018,HTML,9966
google,2018,Thrift,7878
google,2018,CSS,6774
google,2018,Dockerfile,4035
google,2018,CMake,3664
google,2018,C,1261
google,2018,TypeScript,115967
google,2018,CSS,9753
google,2018,HTML,5296
google,2018,JavaScript,1257
google,2018,Go,89737
google,2018,HTML,15901
google,2018,CSS,3321
google,2018,Dockerfile,325
google,2018,JavaScript,16792
google,2018,CSS,4353
google,2018,HTML,2610
google,2018,Rust,884220
google,2018,Shell,13554
google,2018,C,577
google,2018,Python,216824
google,2018,HTML,74802
google,2018,Shell,2598
google,2018,CSS,1366
google,2018,HTML,2072
google,2018,Dockerfile,100
google,2018,SCSS,63
google,2018,HTML,94627
google,2018,JavaScript,87175
google,2018,SCSS,57304
google,2018,Shell,7291
google,2018,Makefile,1681
google,2018,Dockerfile,439
google,2018,TypeScript,1410779
google,2018,HTML,415254
google,2018,JavaScript,29008
google,2018,CSS,22831
google,2018,Shell,18079
google,2018,Python,83825
google,2018,Shell,1160
google,2018,Go,636896
google,2018,Starlark,1816
google,2018,Shell,518
google,2018,Assembly,179
google,2018,Python,153978
google,2018,Shell,50761
google,2018,Go,36173
google,2018,C++,285802
google,2018,TypeScript,11624
google,2018,JavaScript,9054
google,2018,Shell,2341
google,2018,Python,1872
google,2018,C++,166933
google,2018,Starlark,44937
google,2018,Shell,6310
google,2018,Java,3807
google,2018,Python,284794
google,2018,Rust,135898
google,2018,Rust,169960
google,2018,C++,1963664
google,2018,Python,46680
google,2018,Shell,32565
google,2018,CMake,28041
google,2018,Vim Script,5401
google,2018,Emacs Lisp,4778
google,2018,C,4730
google,2018,Batchfile,4482
google,2018,Makefile,4409
google,2018,Java,3124
google,2018,CSS,115
google,2018,Java,209481
google,2018,Java,510065
google,2018,Java,1128979
google,2018,Python,24031
google,2018,Dockerfile,798
google,2018,Starlark,21431
google,2018,Shell,12278
google,2018,Go,142821
google,2018,Shell,6639
google,2018,TypeScript,297310
google,2018,JavaScript,5155
google,2018,SCSS,65
google,2018,CSS,62
google,2018,C++,93197
google,2018,Python,38421
google,2018,Starlark,12896
google,2018,Dart,66676
google,2018,Shell,311
google,2018,Go,40304
google,2018,Shell,1204
google,2018,Dockerfile,767
google,2018,Ruby,102914
google,2018,C,3725353
google,2018,Go,748951
google,2018,Shell,34697
google,2018,M4,7621
google,2018,Dockerfile,7160
google,2018,Makefile,2879
google,2018,Go,74832
google,2019,JavaScript,187399
google,2019,Java,41768
google,2019,CSS,25435
google,2019,HTML,8486
google,2019,C++,4422302
google,2019,Starlark,148794
google,2019,Shell,2204
google,2019,C,1975
google,2019,Linker Script,277
google,2019,TypeScript,241711
google,2019,HTML,4222
google,2019,JavaScript,224
google,2019,Java,12842651
google,2019,C++,2452059
google,2019,Python,224063
google,2019,Go,111524
google,2019,Starlark,70815
google,2019,Shell,5559
google,2019,Dockerfile,4940
google,2019,TypeScript,90858
google,2019,JavaScript,7462
google,2019,JavaScript,323395
google,2019,HTML,6993
google,2019,CSS,1536
google,2019,Java,399960
google,2019,C++,278590
google,2019,Starlark,5544
google,2019,CMake,3428
google,2019,Haskell,121989
google,2019,TeX,119442
google,2019,Makefile,14283
google,2019,Dockerfile,1414
google,2019,C,5723
google,2019,Ragel,3716
google,2019,Makefile,285
google,2019,Python,5724414
google,2019,HTML,517895
google,2019,Shell,95312
google,2019,HCL,56218
google,2019,Dockerfile,22407
google,2019,ANTLR,21721
google,2019,C++,19787
google,2019,CSS,16855
google,2019,PowerShell,16615
google,2019,Go,16253
google,2019,JavaScript,9433
google,2019,Jinja,3308
google,2019,C,2365
google,2019,Starlark,1951
google,2019,Ruby,93
google,2019,Python,100404
google,2019,Shell,6246
google,2019,Jupyter Notebook,1568051
google,2019,Python,43241
google,2019,Starlark,2905
google,2019,TypeScript,12532
google,2019,JavaScript,1218
google,2019,Java,828653
google,2019,TypeScript,296901
google,2019,Python,96486
google,2019,HTML,89545
google,2019,CSS,32627
google,2019,Shell,5238
google,2019,JavaScript,1744
google,2019,Go,59512
google,2019,Starlark,16459
google,2019,Shell,1840
google,2019,TypeScript,90019
google,2019,JavaScript,6330
google,2019,Jupyter Notebook,4357607
google,2019,Go,145593
google,2019,Python,68016
google,2019,Starlark,35545
google,2019,Shell,7374
google,2019,JavaScript,5155
google,2019,CSS,3205
google,2019,Dockerfile,2036
google,2019,TypeScript,305048
google,2019,Go,152833
google,2019,HTML,40677
google,2019,CSS,6546
google,2019,JavaScript,3913
google,2019,Dockerfile,1585
google,2019,Shell,1058
google,2019,Emacs Lisp,13428
google,2019,JavaScript,173107
google,2019,TypeScript,73204
google,2019,C++,15218
google,2019,Shell,8447
google,2019,Python,718
google,2019,Objective-C,871449
google,2019,Ruby,687
google,2019,Python,104426
google,2019,HTML,55658
google,2019,Dockerfile,8777
google,2019,C++,2016840
google,2019,CMake,265678
google,2019,Starlark,145083
google,2019,Python,80359
google,2019,C,49921
google,2019,Shell,9867
google,2019,Jsonnet,7156
google,2019,Kotlin,49352
google,2019,C++,537906
google,2019,C,25272
google,2019,Python,19414
google,2019,Starlark,13235
google,2019,Java,9700
google,2019,CMake,7408
google,2019,Shell,2071
google,2019,Makefile,1913
google,2019,Python,2189859
google,2019,C,186962
google,2019,C++,174983
google,2019,HTML,79176
google,2019,JavaScript,73687
google,2019,TeX,32485
google,2019,Jinja,20784
google,2019,Dart,344933
google,2019,Shell,6760
google,2019,Go,96080
google,2019,Go,384308
google,2019,Shell,7478
google,2019,TypeScript,366715
google,2019,JavaScript,118379
google,2019,Python,2306
google,2019,JavaScript,36330
google,2019,HTML,9406
google,2019,Shell,1848
google,2019,Java,9193
google,2019,Jupyter Notebook,3147387
google,2019,Python,858262
google,2019,TypeScript,280127
google,2019,Vue,159982
google,2019,JavaScript,53264
google,2019,Shell,1425
google,2019,SCSS,631
google,2019,Procfile,82
google,2019,Python,51993
google,2019,Shell,3118
google,2019,Python,48541
google,2019,Shell,1318
google,2019,C,7796
google,2019,Makefile,283
google,2019,Go,166521
google,2019,C++,24805446
google,2019,Java,1562558
google,2019,Python,795092
google,2019,Starlark,561995
google,2019,Tcl,440726
google,2019,Lex,25567
google,2019,HTML,8138
google,2019,C,7509
google,2019,CSS,4312
google,2019,Shell,3157
google,2019,Dockerfile,2589
google,2019,C++,41182
google,2019,Shell,650
google,2019,TypeScript,15457
google,2019,Go,3567676
google,2019,Shell,95048
google,2019,Python,39535
google,2019,HCL,5727
google,2019,Dockerfile,1689
google,2019,Go,309837
google,2019,Rust,300356
google,2019,Dart,66871
google,2019,Makefile,21800
google,2019,Nix,21249
google,2019,Swift,16295
google,2019,CMake,15596
google,2019,Ruby,14362
google,2019,Shell,9234
google,2019,C++,8924
google,2019,Objective-C,6943
google,2019,C,3922
google,2019,Java,2181
google,2019,HTML,1563
google,2019,Kotlin,725
google,2019,C,2048626
google,2019,C++,329412
google,2019,Python,297149
google,2019,JavaScript,202072
google,2019,Kotlin,173079
google,2019,Jupyter Notebook,110253
google,2019,HTML,108204
google,2019,Starlark,39836
google,2019,Makefile,18821
google,2019,CSS,5330
google,2019,CMake,992
google,2019,TypeScript,465845
google,2019,JavaScript,20017
google,2019,CSS,9905
google,2019,HTML,6565
google,2019,Java,3118240
google,2019,Python,813
google,2019,C++,252737
google,2019,Starlark,15496
google,2019,C,841
google,2019,HTML,29525
google,2019,CSS,980
google,2019,Java,436434
google,2019,HTML,41614
google,2019,Python,16898
google,2019,JavaScript,11789
google,2019,TypeScript,5571
google,2019,Dockerfile,2648
google,2019,C++,404521
google,2019,C,69427
google,2019,Meson,5281
google,2019,Python,3695
google,2019,Makefile,853
google,2019,Dart,313920
google,2019,JavaScript,4302
google,2019,HTML,2984
google,2019,Shell,1110
google,2019,Mustache,418
google,2019,Go,124419
google,2019,Shell,2024
google,2019,Makefile,1948
google,2019,Python,1294
google,2019,JavaScript,8139095
google,2019,PHP,2885222
google,2019,SCSS,469016
google,2019,Shell,20902
google,2019,HTML,2465
google,2019,Dockerfile,1212
google,2019,C++,102107
google,2019,CMake,5311
google,2019,Starlark,1564
google,2019,Shell,21619
google,2019,Java,8427
google,2019,Starlark,3010
google,2019,Shell,1785
google,2019,C,515252
google,2019,C++,202836
google,2019,Python,171954
google,2019,Rust,53206
google,2019,Makefile,47223
google,2019,Roff,26574
google,2019,Shell,4551
google,2019,C++,720632
google,2019,Python,85312
google,2019,Starlark,35156
google,2019,Java,22696
google,2019,NASL,1309
google,2019,Python,636978
google,2019,Jupyter Notebook,78749
google,2019,Starlark,4757
google,2019,Haskell,140209
google,2019,Jupyter Notebook,47079538
google,2019,Python,1037153
google,2019,Shell,6053
google,2019,HTML,1031
google,2019,Dockerfile,671
google,2019,Python,728553
google,2019,C++,204508
google,2019,Starlark,49100
google,2019,Shell,13426
google,2019,Dockerfile,5792
google,2019,Smarty,1293
google,2019,Python,41390
google,2019,HTML,39285
google,2019,Shell,2796
google,2019,Java,120837
google,2019,Python,14968
google,2019,TypeScript,24517
google,2019,JavaScript,2129
google,2019,Batchfile,31
google,2019,JavaScript,12461527
google,2019,Java,84668
google,2019,TypeScript,69126
google,2019,HTML,8453
google,2019,SCSS,1076
google,2019,Shell,467
google,2019,Python,3744272
google,2019,Jupyter Notebook,1634045
google,2019,Starlark,107482
google,2019,Dockerfile,5714
google,2019,Shell,2338
google,2019,Go,585650
google,2019,TypeScript,500964
google,2019,Starlark,44082
google,2019,HTML,42737
google,2019,C++,24536
google,2019,CSS,11380
google,2019,Shell,9649
google,2019,JavaScript,2902
google,2019,SCSS,1233
google,2019,Java,100761
google,2019,Shell,6792
google,2019,Python,6088
google,2019,TypeScript,11995
google,2019,C++,197613
google,2019,CMake,1608
google,2019,Shell,911
google,2019,C,804
google,2019,Python,45282
google,2019,JavaScript,22265
google,2019,HTML,5713
google,2019,CSS,4966
google,2019,Shell,1575
google,2019,Go,140825
google,2019,Shell,420
google,2019,Python,3822976
google,2019,C++,707477
google,2019,Starlark,43048
google,2019,Vim Script,5463
google,2019,C,1208
google,2019,JavaScript,1235555
google,2019,TypeScript,532844
google,2019,HTML,34138
google,2019,CSS,6927
google,2019,Dart,1963
google,2019,Hack,1259
google,2019,Lua,1248
google,2019,Python,866
google,2019,PHP,70
google,2019,Jupyter Notebook,2000933
google,2019,Python,102773
google,2019,JavaScript,67836
google,2019,Shell,1935
google,2019,Python,654678
google,2019,Shell,1613
google,2019,Python,1216179
google,2019,Jupyter Notebook,115903
google,2019,TypeScript,53505
google,2019,CSS,6560
google,2019,HTML,3334
google,2019,TypeScript,103669
google,2019,HTML,59799
google,2019,CSS,11188
google,2019,Jupyter Notebook,29072606
google,2019,Python,1503491
google,2019,Java,160483
google,2019,C++,17378
google,2019,C,2358
google,2019,CMake,1848
google,2019,Shell,1103
google,2019,JavaScript,17901
google,2019,Vue,81478
google,2019,JavaScript,32893
google,2019,HTML,1134
google,2019,Python,666662
google,2019,JavaScript,22850
google,2019,Shell,16291
google,2019,Dockerfile,4805
google,2019,HTML,1787
google,2019,Makefile,1257
google,2019,CSS,1067
google,2019,C,108775
google,2019,C++,61253
google,2019,CMake,12874
google,2019,Shell,3154
google,2019,Makefile,1068
google,2019,Dockerfile,668
google,2019,Python,5348
google,2019,Java,4825
google,2019,C#,2376
google,2019,PHP,1719
google,2019,TypeScript,38478
google,2019,Dockerfile,1856
google,2019,C++,2992858
google,2019,Starlark,123983
google,2019,Assembly,29043
google,2019,Shell,8775
google,2019,C,4496
google,2019,Python,217751
google,2019,Go,540110
google,2019,Shell,572
google,2019,Rust,70674
google,2019,Go,35881
google,2019,C++,280429
google,2019,C,56591
google,2019,Assembly,23468
google,2019,CMake,17769
google,2019,Shell,16179
google,2019,Go,7365
google,2019,Batchfile,4606
google,2019,Starlark,2884
google,2019,Go,1451658
google,2019,C++,1371500
google,2019,Java,968306
google,2019,Python,943248
google,2019,Kotlin,890234
google,2019,Starlark,297111
google,2019,Jupyter Notebook,27742
google,2019,Dockerfile,2621
google,2019,Shell,1712
google,2019,Dart,24359
google,2019,C++,20953
google,2019,CMake,18733
google,2019,HTML,1846
google,2019,C,1425
google,2019,Swift,1158
google,2019,Shell,557
google,2019,Kotlin,138
google,2019,Objective-C,38
google,2019,C++,5429554
google,2019,C,70864
google,2019,CMake,32122
google,2019,Starlark,27924
google,2019,Shell,5482
google,2019,Linker Script,392
google,2019,Batchfile,288
google,2019,C++,951574
google,2019,Starlark,57356
google,2019,Shell,41503
google,2019,CMake,18283
google,2019,Jupyter Notebook,188271
google,2019,Python,67252
google,2019,Shell,3682
google,2019,Python,685531
google,2019,Jupyter Notebook,75551
google,2019,JavaScript,2752
google,2019,Shell,1775
google,2019,MDX,496
google,2019,TypeScript,190
google,2019,CSS,175
google,2019,Vue,94886
google,2019,TypeScript,56301
google,2019,JavaScript,40137
google,2019,CSS,1742
google,2019,HTML,1066
google,2019,C,99539182
google,2019,C++,16851716
google,2019,Assembly,6225677
google,2019,Shell,1565158
google,2019,Starlark,839446
google,2019,CMake,690037
google,2019,Python,402690
google,2019,Batchfile,2085
google,2019,Linker Script,630
google,2019,Java,24010
google,2019,Shell,4120
google,2019,Starlark,3961
google,2019,C,3983
google,2019,Roff,2767
google,2019,Shell,1889
google,2019,Makefile,652
google,2019,Python,422789
google,2019,Makefile,1449
google,2019,Go,170483
google,2019,CSS,8773
google,2019,Shell,6263
google,2019,JavaScript,2993
google,2019,HTML,857
google,2019,Dockerfile,727
google,2019,Go,143347
google,2019,C,54517
google,2019,C++,8921
google,2019,Shell,5434
google,2019,CMake,3100
google,2019,Dockerfile,2132
google,2019,HTML,126
google,2019,Python,2584374
google,2019,Jupyter Notebook,2441357
google,2019,Shell,6619
google,2019,Shell,8692
google,2019,Python,2490
google,2019,Java,114374
google,2019,Python,218129
google,2019,Dockerfile,28342
google,2019,Shell,24499
google,2019,PowerShell,17600
google,2019,Jupyter Notebook,10571
google,2019,PLpgSQL,2616
google,2019,Batchfile,81
google,2019,Shell,12814
google,2019,Python,3158
google,2019,Shell,6840
google,2019,Python,155807
google,2019,Shell,1784
google,2019,Kotlin,190139
google,2019,Shell,140
google,2019,C++,419426
google,2019,Go,27816
google,2019,CMake,16340
google,2019,Shell,6215
google,2019,C,4772
google,2019,Batchfile,1410
google,2019,C,1470659
google,2019,Assembly,59227
google,2019,Shell,688
google,2019,Go,78230
google,2019,Makefile,1063
google,2019,Dockerfile,682
google,2019,Rust,1677021
google,2019,Shell,20411
google,2019,Makefile,13231
google,2019,TypeScript,20951
google,2019,JavaScript,218
google,2019,Python,89894
google,2019,Dockerfile,704
google,2019,Go,66886
google,2019,Go,121102
google,2019,Shell,742
google,2019,Java,2059984
google,2019,Python,53662
